Id,ExtLinks,CreateDate,UpdateDate,Bioproject,Biosample,Experiment,Experiment_name,Experiment_status,Experiment_ver,Instrument_ILLUMINA,LibraryLayout,LibraryName,LibrarySelection,LibrarySource,LibraryStrategy,Organism_ScientificName,Organism_taxid,Sample,Sample_name,Study,Study_name,Submitter,Submitter_center_name,Submitter_contact_name,Submitter_lab_name,Run,Run_cluster_name,Run_is_public,Run_load_done,Run_static_data_available,Run_total_bases,Run_total_spots
4057344,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821542,5V1,public,1,NextSeq 500,PAIRED,G15-003-768,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558376,public,true,true,true,913042393,3034457
4057343,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821541,9V3,public,1,NextSeq 500,PAIRED,G15-003-850,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558377,public,true,true,true,922007978,3065667
4057342,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821540,52V5,public,1,NextSeq 500,PAIRED,G15-003-763,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558378,public,true,true,true,728438028,2421216
4057341,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821539,52V5,public,1,NextSeq 500,PAIRED,G15-003-762,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558379,public,true,true,true,737338988,2450930
4057340,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821538,52V5,public,1,NextSeq 500,PAIRED,G15-003-761,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558380,public,true,true,true,725395210,2411475
4057339,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821537,52V5,public,1,NextSeq 500,PAIRED,G15-003-760,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558381,public,true,true,true,726910530,2416709
4057338,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821536,5V1,public,1,NextSeq 500,PAIRED,G15-003-767,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558382,public,true,true,true,946843570,3146699
4057337,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821535,5V1,public,1,NextSeq 500,PAIRED,G15-003-766,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558383,public,true,true,true,930558864,3093549
4057336,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821534,5V1,public,1,NextSeq 500,PAIRED,G15-003-765,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558384,public,true,true,true,937624199,3117075
4057335,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821533,5V1,public,1,NextSeq 500,PAIRED,G15-003-764,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558385,public,true,true,true,3061179512,10136356
4057334,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821532,9V5,public,1,NextSeq 500,PAIRED,G15-003-856,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558386,public,true,true,true,3368626082,11154391
4057333,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821531,9V5,public,1,NextSeq 500,PAIRED,G15-003-855,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558387,public,true,true,true,3344608928,11074864
4057332,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821530,9V5,public,1,NextSeq 500,PAIRED,G15-003-854,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558388,public,true,true,true,4072592310,13485405
4057331,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821529,42V1,public,1,NextSeq 500,PAIRED,G15-003-583,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558389,public,true,true,true,1013430420,3370665
4057330,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821528,42V1,public,1,NextSeq 500,PAIRED,G15-003-582,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558390,public,true,true,true,1050266349,3493200
4057329,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821527,42V1,public,1,NextSeq 500,PAIRED,G15-003-581,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558391,public,true,true,true,1034127130,3440622
4057328,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821526,42V1,public,1,NextSeq 500,PAIRED,G15-003-580,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558392,public,true,true,true,1040216764,3460915
4057327,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821525,42V3,public,1,NextSeq 500,PAIRED,G15-003-587,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558393,public,true,true,true,1041962674,3463625
4057326,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821524,42V3,public,1,NextSeq 500,PAIRED,G15-003-586,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558394,public,true,true,true,1028443838,3419725
4057325,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821523,42V3,public,1,NextSeq 500,PAIRED,G15-003-585,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558395,public,true,true,true,1036117779,3445347
4057324,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821522,42V3,public,1,NextSeq 500,PAIRED,G15-003-584,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558396,public,true,true,true,3221478394,10667147
4057323,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821521,42V5,public,1,NextSeq 500,PAIRED,G15-003-589,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558397,public,true,true,true,2911726658,9641479
4057322,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821520,42V3,public,1,NextSeq 500,PAIRED,G15-003-588,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558398,public,true,true,true,1009112338,3354438
4057321,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821519,37V1,public,1,NextSeq 500,PAIRED,G15-003-489,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558399,public,true,true,true,869478439,2901092
4057320,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821518,37V1,public,1,NextSeq 500,PAIRED,G15-003-488,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558400,public,true,true,true,732505610,2441806
4057319,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821517,37V1,public,1,NextSeq 500,PAIRED,G15-003-485,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558401,public,true,true,true,863659037,2882664
4057318,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821516,37V1,public,1,NextSeq 500,PAIRED,G15-003-484,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558402,public,true,true,true,731410737,2439017
4057317,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821515,37V1,public,1,NextSeq 500,PAIRED,G15-003-487,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558403,public,true,true,true,868057183,2896524
4057316,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821514,37V1,public,1,NextSeq 500,PAIRED,G15-003-486,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558404,public,true,true,true,736674321,2455906
4057315,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821513,37V1,public,1,NextSeq 500,PAIRED,G15-003-481,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558405,public,true,true,true,2700494872,8942036
4057314,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821512,35V6,public,1,NextSeq 500,PAIRED,G15-003-480,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558406,public,true,true,true,8681961534,28748217
4057313,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821511,37V1,public,1,NextSeq 500,PAIRED,G15-003-483,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558407,public,true,true,true,862969701,2880530
4057312,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821510,37V1,public,1,NextSeq 500,PAIRED,G15-003-482,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558408,public,true,true,true,747310357,2491718
4057311,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821509,6V5,public,1,NextSeq 500,PAIRED,G15-003-809,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558409,public,true,true,true,1610591222,5353951
4057310,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821508,6V5,public,1,NextSeq 500,PAIRED,G15-003-808,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558410,public,true,true,true,1482344787,4928567
4057309,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821507,6V5,public,1,NextSeq 500,PAIRED,G15-003-807,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558411,public,true,true,true,5376549488,17803144
4057308,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821506,6V3,public,1,NextSeq 500,PAIRED,G15-003-806,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558412,public,true,true,true,969601031,3221785
4057307,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821505,6V3,public,1,NextSeq 500,PAIRED,G15-003-805,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558413,public,true,true,true,870659367,2894145
4057306,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821504,6V3,public,1,NextSeq 500,PAIRED,G15-003-804,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558414,public,true,true,true,970490621,3224851
4057305,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821503,6V3,public,1,NextSeq 500,PAIRED,G15-003-803,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558415,public,true,true,true,876830547,2914727
4057304,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821502,6V3,public,1,NextSeq 500,PAIRED,G15-003-802,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558416,public,true,true,true,965068570,3207700
4057303,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821501,6V3,public,1,NextSeq 500,PAIRED,G15-003-801,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558417,public,true,true,true,867826382,2885547
4057302,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821500,6V3,public,1,NextSeq 500,PAIRED,G15-003-800,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5557999,public,true,true,true,961683817,3196662
4057301,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821499,46V3,public,1,NextSeq 500,PAIRED,G15-003-666,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558000,public,true,true,true,932273017,3099272
4057300,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821498,46V3,public,1,NextSeq 500,PAIRED,G15-003-667,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558001,public,true,true,true,946554647,3145724
4057299,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821497,46V3,public,1,NextSeq 500,PAIRED,G15-003-664,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558002,public,true,true,true,3010849098,9969699
4057298,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821496,46V3,public,1,NextSeq 500,PAIRED,G15-003-665,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558003,public,true,true,true,938535356,3120100
4057297,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821495,46V1,public,1,NextSeq 500,PAIRED,G15-003-662,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558004,public,true,true,true,919635279,3056176
4057296,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821494,46V1,public,1,NextSeq 500,PAIRED,G15-003-663,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558005,public,true,true,true,887863791,2950582
4057295,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821493,46V1,public,1,NextSeq 500,PAIRED,G15-003-660,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558006,public,true,true,true,911554323,3030264
4057294,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821492,46V1,public,1,NextSeq 500,PAIRED,G15-003-661,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558007,public,true,true,true,906027973,3011922
4057293,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821491,46V3,public,1,NextSeq 500,PAIRED,G15-003-668,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558008,public,true,true,true,913750496,3036759
4057292,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821490,46V5,public,1,NextSeq 500,PAIRED,G15-003-669,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558009,public,true,true,true,3185601096,10548348
4057291,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821489,45V1,public,1,NextSeq 500,PAIRED,G15-003-636,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558010,public,true,true,true,2844423542,9418621
4057290,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821488,45V1,public,1,NextSeq 500,PAIRED,G15-003-637,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558011,public,true,true,true,768745854,2556314
4057289,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821487,44V5,public,1,NextSeq 500,PAIRED,G15-003-634,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558012,public,true,true,true,788821086,2623173
4057288,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821486,44V5,public,1,NextSeq 500,PAIRED,G15-003-635,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558013,public,true,true,true,892674778,2967309
4057287,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821485,44V5,public,1,NextSeq 500,PAIRED,G15-003-632,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558014,public,true,true,true,793939963,2640192
4057286,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821484,44V5,public,1,NextSeq 500,PAIRED,G15-003-633,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558015,public,true,true,true,894831892,2974604
4057285,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821483,44V5,public,1,NextSeq 500,PAIRED,G15-003-630,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558016,public,true,true,true,789345625,2625550
4057284,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821482,44V5,public,1,NextSeq 500,PAIRED,G15-003-631,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558017,public,true,true,true,888741773,2955211
4057283,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821481,8V3,public,1,NextSeq 500,PAIRED,G15-003-832,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558018,public,true,true,true,856457836,2848036
4057282,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821480,45V1,public,1,NextSeq 500,PAIRED,G15-003-638,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558019,public,true,true,true,858838496,2855288
